id,num_sold
230306,2415.945223301373
230307,1833.5163990378674
230308,1002.0050993278668
230309,1209.6809227913457
230310,529.0609955213046
230311,667.5682163029246
230312,514.6383225600135
230313,305.7347164279087
230314,350.2634285494416
230315,232.39318492157065
230316,1359.4748045840558
230317,996.8899039499386
230318,604.2884942696447
230319,701.7697348952267
230320,248.85205707274153
230321,1599.4144676902288
230322,1197.530644575728
230323,718.1555840488228
230324,846.5314648416078
230325,113.42473069571601
230326,693.2886646699758
230327,528.0058785378781
230328,308.8213860833219
230329,372.6083287438151
230330,231.05080091010348
230331,1370.563329533476
230332,1030.9341191721942
230333,606.5411798759135
230334,710.1313801052497
230335,268.2716243453452
230336,1634.5816543140024
230337,1278.9296341345394
230338,723.6019006622473
230339,852.0225312022387
230340,78.06125124821602
230341,483.7300505038287
230342,360.65772383870143
230343,225.77013499248986
230344,259.29719382584005
230345,160.2071573859669
230346,969.8009280944178
230347,705.2272270658904
230348,413.20078833896594
230349,481.118955719536
230350,181.60819965216442
230351,1124.9236120038756
230352,837.8117468754184
230353,505.86116273659167
230354,562.5068642868604
230355,542.7933486923439
230356,29.94569218864966
230357,18.408523838420976
230358,10.504217853977904
230359,12.039207639638322
230360,7.260725689719482
230361,44.5009797712598
230362,38.52845642608118
230363,22.58122721634496
230364,26.36559912445422
230365,8.844094016802195
230366,45.69204972530269
230367,43.64522909007367
230368,28.81334335492921
230369,31.3386080731799
230370,172.77594930693962
230371,1059.2081726598644
230372,809.8554854346932
230373,484.44493584221107
230374,562.081831405998
230375,342.86026724210416
230376,2302.537463800835
230377,1678.3886447244865
230378,954.0601857613792
230379,1103.5617023024693
230380,408.22699727031187
230381,2636.2411747635065
230382,1910.2176753377864
230383,1121.0711179658645
230384,1327.2183002363404
230385,146.22605561380308
230386,934.1565921643917
230387,694.6912915364954
230388,408.257531343726
230389,477.0533920421737
230390,287.996796991648
230391,1845.8372463851897
230392,1422.3692280681998
230393,801.7004872447615
230394,955.2004708361357
230395,343.95211770633244
230396,2290.125068732484
230397,1697.5747648245667
230398,959.8258333729653
230399,1135.0893584295468
230400,528.5425746672818
230401,645.6486370596028
230402,509.8111127617959
230403,297.1308566117582
230404,337.45547724563613
230405,216.03958626230687
230406,1326.1553930772209
230407,982.5718754095927
230408,591.1974986400294
230409,680.1723332174594
230410,234.75196118097068
230411,1583.6033162705066
230412,1185.6064624771627
230413,693.9045231318166
230414,822.55919335565
230415,108.93572531149327
230416,667.6547690040629
230417,529.3194722316615
230418,303.9323472704788
230419,366.56984029672594
230420,216.3995380865848
230421,1358.6661316362324
230422,1040.675709177256
230423,607.3137963545009
230424,701.7277631946797
230425,259.7204266222661
230426,1639.2334698797836
230427,1268.7787965034056
230428,715.2761302932223
230429,852.3115789396967
230430,76.5520214850582
230431,478.93512701976744
230432,354.98473173472894
230433,213.59879591446216
230434,246.06011509599347
230435,153.0616080235629
230436,969.2273611590906
230437,689.535971450634
230438,412.17616365777667
230439,482.02678372570267
230440,173.4820643495847
230441,1108.9219752573447
230442,834.982638624136
230443,510.5777837927957
230444,568.5834866325372
230445,535.3297949362221
230446,27.47188765995641
230447,17.092194705887398
230448,10.21582481433457
230449,11.48171603387349
230450,6.98625788907579
230451,43.230827702541085
230452,36.04085334017471
230453,20.891741872390572
230454,24.09718769570584
230455,8.607555103662616
230456,44.429594519597806
230457,42.40931687279177
230458,26.148506395620075
230459,28.165182629372207
230460,165.5428652868597
230461,1061.2746540667547
230462,797.6635498598198
230463,483.04628315128116
230464,558.2408758878307
230465,332.167554095516
230466,2267.35419214621
230467,1670.1532755767353
230468,954.311483590797
230469,1121.8289416198668
230470,404.1166202566236
230471,2562.2285167166024
230472,1911.084932595643
230473,1120.6084000425592
230474,1315.0410198506306
230475,141.21649009143115
230476,916.5380449746082
230477,682.3400571359169
230478,402.52701534082314
230479,473.39636148522527
230480,274.35698795755457
230481,1815.1554823558085
230482,1402.0995764503264
230483,791.9242150762817
230484,949.6582134689622
230485,329.4561333705046
230486,2233.1151022129834
230487,1670.713055089237
230488,948.4747192228323
230489,1140.5865034548594
230490,533.3021145447601
230491,650.0472082691567
230492,510.8600355589193
230493,299.5110321727037
230494,339.25350380414613
230495,216.31615259145008
230496,1322.6000697078427
230497,996.7626552073316
230498,593.3949449976193
230499,684.6664154442551
230500,235.90548070364719
230501,1594.7380926180315
230502,1187.6007786864002
230503,701.2049119878336
230504,831.130200157944
230505,108.63006081768597
230506,671.8267837198896
230507,530.951537887367
230508,304.9731981528852
230509,367.13918965908994
230510,216.1835339189981
230511,1360.1292219812717
230512,1053.849755203868
230513,609.9402913829332
230514,707.5247328234968
230515,261.4908348020282
230516,1647.017979280925
230517,1261.5657036279952
230518,722.8767044494097
230519,863.0387104119161
230520,75.82133665099373
230521,478.8313806087981
230522,355.67852696402
230523,213.4009077175297
230524,247.23259056830545
230525,153.1192312361715
230526,980.9963752249876
230527,695.6733508209752
230528,411.47804042654553
230529,481.8242623935857
230530,173.44422833904233
230531,1110.3975714706999
230532,845.8299904043681
230533,510.3632917237306
230534,573.5735463866146
230535,538.3789211571398
230536,27.271682937552907
230537,16.881985907910675
230538,9.839709765057139
230539,10.988913174338592
230540,6.7610090373521174
230541,42.96247886423058
230542,35.816126142422235
230543,20.733390441368346
230544,23.913915603502872
230545,8.295813334131564
230546,44.1539727519873
230547,42.145952148237996
230548,26.06808420216856
230549,27.883102994133967
230550,165.93479796232074
230551,1067.3009894926693
230552,808.0161981895673
230553,484.00603170036015
230554,561.7409692470407
230555,333.96419778939094
230556,2226.8698801319156
230557,1681.550056181533
230558,968.6022324571792
230559,1139.2075421021168
230560,405.0862617416544
230561,2512.14956918463
230562,1924.2608047036927
230563,1123.4858768688414
230564,1322.907631427055
230565,141.59901410667607
230566,928.04432306188
230567,687.3889981377058
230568,403.1344659584289
230569,473.7328671646415
230570,276.4474670748983
230571,1828.64795306509
230572,1408.9276635422557
230573,801.4357878463496
230574,961.4152282468935
230575,330.7153365358818
230576,2217.1892123263087
230577,1672.8725875033545
230578,962.1056109690456
230579,1158.2554243599882
230580,571.0964389176039
230581,695.3886729221023
230582,546.450104233211
230583,318.82773424651805
230584,363.70438774831274
230585,224.09467930422397
230586,1403.822660234499
230587,1059.0228160603467
230588,633.8351904832585
230589,729.4517146543773
230590,247.41791472491246
230591,1702.3358088756584
230592,1270.5454683872065
230593,751.0476509475789
230594,884.3563959629442
230595,114.01288830112856
230596,707.0746972175416
230597,559.1755611199247
230598,317.9607798920281
230599,385.55010046634317
230600,220.09684912011954
230601,1410.07802804031
230602,1101.5225283519562
230603,632.1300236963957
230604,735.6605451755067
230605,269.40803680047924
230606,1716.6556312639998
230607,1307.1214625381522
230608,753.9114444359191
230609,889.9644671160019
230610,82.03744753227328
230611,507.6441667934256
230612,377.06957594708945
230613,222.39258855440278
230614,259.71399751929107
230615,159.07685908693014
230616,1037.6612693494721
230617,734.7343366178853
230618,433.9736047401512
230619,508.5125678728811
230620,178.97872921741725
230621,1186.6950309076572
230622,880.1346846726547
230623,540.5549209961775
230624,605.118904769972
230625,562.8322493468465
230626,28.06713152517194
230627,17.369942757152693
230628,10.26210237856458
230629,11.53132235695484
230630,6.952950608557113
230631,43.69504334815895
230632,36.39299283261112
230633,21.415807367854324
230634,24.451808657760687
230635,8.61561826257425
230636,44.99723371112244
230637,42.79957744848174
230638,26.58863119654579
230639,28.51289201880379
230640,170.16173153753763
230641,1122.1213830345334
230642,844.7798422603008
230643,507.654155413954
230644,592.0946810312522
230645,347.62466755749836
230646,2304.7799651868913
230647,1758.7397516963235
230648,1025.4485477752708
230649,1204.6579736535489
230650,423.9021297089867
230651,2583.325822797515
230652,2017.8951597255239
230653,1182.72161936916
230654,1387.2180704891884
230655,144.68859000332526
230656,958.3272610930896
230657,709.4263350431829
230658,415.94478441737283
230659,491.5654575982809
230660,284.18440859404683
230661,1892.3224905382128
230662,1452.0761198293085
230663,827.3915384442671
230664,1011.523304666964
230665,338.60882183991
230666,2269.762954348191
230667,1736.4082624225664
230668,999.8765359059895
230669,1196.9419474760682
230670,580.4382122031784
230671,702.6871128688011
230672,551.7189415515157
230673,320.28213305296686
230674,360.3624651928891
230675,221.31573287992364
230676,1420.5141782312685
230677,1067.5496249636806
230678,646.3157355652788
230679,739.5427336637678
230680,247.6198045522109
230681,1723.4492856872785
230682,1299.8674826342835
230683,762.7173380322271
230684,899.3641503522423
230685,113.71589866012906
230686,728.0130460391714
230687,576.4665599372344
230688,328.4183093654141
230689,394.8374509167331
230690,226.439171406519
230691,1466.8237434822597
230692,1152.7004582750212
230693,659.6047282394144
230694,765.913051728479
230695,280.18604933827476
230696,1781.4180267567756
230697,1363.0523907124273
230698,792.1784123980017
230699,923.762226368031
230700,81.41688045821967
230701,523.4649579357075
230702,382.93013827999863
230703,224.37146796296966
230704,262.92272908146344
230705,158.6519458626444
230706,1068.4381423432264
230707,761.2736749269674
230708,443.5357068360602
230709,524.9023878649872
230710,178.98633183157577
230711,1236.4433568745433
230712,905.1961386790441
230713,554.7115376855693
230714,618.387995550388
230715,580.7247751341549
230716,28.30613022040128
230717,17.625992037055116
230718,10.578598287516444
230719,11.687497617327912
230720,7.158354636649175
230721,43.903334189236624
230722,36.51296463428217
230723,21.77944895504584
230724,24.802246058372702
230725,9.00979297711771
230726,45.06923651514156
230727,43.0726079887153
230728,26.756901241857868
230729,28.69521256915054
230730,170.7050428447924
230731,1153.580976716655
230732,864.1628541074058
230733,522.8766441819358
230734,602.7640148859234
230735,353.5085381286972
230736,2331.9056654631945
230737,1801.9908644089467
230738,1044.7925541434004
230739,1237.0505017890976
230740,432.7486307617011
230741,2618.7412892377138
230742,2049.6038104431473
230743,1217.7787082191362
230744,1415.7625590073496
230745,147.94026017297136
230746,992.5662572520058
230747,735.9206972400509
230748,433.05905244220605
230749,509.4084032240084
230750,295.4646378021071
230751,1966.3990679598562
230752,1503.8690044208556
230753,863.9396993190559
230754,1050.5481694632676
230755,350.35325860953435
230756,2347.982788004942
230757,1807.1894582588754
230758,1034.175326882517
230759,1250.3751187182738
230760,627.510217811308
230761,758.2239181448339
230762,593.6358613018748
230763,342.3582037262514
230764,378.98689743933966
230765,235.49521440879116
230766,1535.1737216466333
230767,1142.8785262477404
230768,696.9820456117103
230769,788.1522295059447
230770,265.942587819456
230771,1839.463455427629
230772,1407.2848838041145
230773,822.2319700229649
230774,954.5643391093812
230775,122.22248016958682
230776,789.60700270564
230777,626.9150307890598
230778,353.8097169299952
230779,417.9537174924393
230780,243.4078055455274
230781,1585.553210844351
230782,1227.9928335506393
230783,717.5009298775828
230784,818.4871678921727
230785,303.06904705122514
230786,1932.924892841477
230787,1468.9474408746269
230788,858.5310092158828
230789,992.6719224233776
230790,88.38990542078096
230791,563.4464617653257
230792,408.9519526325849
230793,244.06413178886484
230794,280.9526448360089
230795,169.02532415373057
230796,1152.2827863864698
230797,821.5637488410338
230798,478.9856131124023
230799,560.203487464141
230800,190.3177243735494
230801,1319.2136296952729
230802,976.4780577979006
230803,607.5256590237856
230804,659.71672203791
230805,628.2523576431375
230806,29.10597357334662
230807,18.28079705053978
230808,11.079146557111438
230809,12.29663518233159
230810,7.379038503430317
230811,46.06032262313475
230812,37.778626112828306
230813,22.488785494077256
230814,25.56001192885867
230815,9.314661065715063
230816,47.41250745628561
230817,45.40143887682514
230818,27.767302631092253
230819,29.476401605214612
230820,182.29778107358712
230821,1231.7687169174542
230822,931.6009661828457
230823,573.7591674867879
230824,647.1095554300098
230825,380.4841309001238
230826,2507.5421923803815
230827,1955.8943216596188
230828,1140.0695192312144
230829,1321.0670286058173
230830,466.31492317372795
230831,2788.692850806428
230832,2219.2580077943394
230833,1310.313814931085
230834,1538.69395448102
230835,152.71185664868213
230836,1043.072302126054
230837,775.1590906502048
230838,453.40445867343465
230839,526.9372456007673
230840,310.47389193855054
230841,2060.165579511231
230842,1574.1948179298354
230843,912.379066209999
230844,1093.5156074569347
230845,366.6429455515707
230846,2490.174224044468
230847,1865.1360427260443
230848,1086.597422452951
230849,1290.1141618663019
230850,547.5454850449923
230851,662.3660707663299
230852,520.8644062002536
230853,301.8249019227432
230854,342.6642258122013
230855,217.24824904957276
230856,1340.3229344977271
230857,1010.5895336112708
230858,598.3079921460716
230859,692.4084192368576
230860,238.8559937751222
230861,1611.469129891067
230862,1201.1116744399126
230863,708.7026551761974
230864,841.5304436263672
230865,110.94738656228887
230866,693.897189430333
230867,551.6580547830108
230868,318.75346627564227
230869,379.4729784869692
230870,223.24373515994722
230871,1400.493209374601
230872,1091.0022652289713
230873,625.87944865906
230874,727.1582085819729
230875,270.93485396492406
230876,1698.539114828079
230877,1302.3426243085498
230878,747.2596614013155
230879,878.5711449481566
230880,75.80891347405655
230881,495.4987516935706
230882,369.3418517383423
230883,220.26875908796552
230884,253.26841854762156
230885,156.0826107388629
230886,1012.7447738453242
230887,717.8735070013634
230888,427.3700186553489
230889,496.01493703754596
230890,177.25012056611686
230891,1146.5581850762987
230892,864.6778329535076
230893,526.0264724404856
230894,585.0498207963449
230895,547.7287084262059
230896,26.065908847468666
230897,16.075205845996273
230898,9.455847158820662
230899,10.602653478535052
230900,6.502296386117018
230901,40.6694120731094
230902,34.005159686712894
230903,19.888682265458133
230904,22.976694720043387
230905,8.018999121292374
230906,41.822212841631966
230907,40.11030988976885
230908,24.921596637208182
230909,26.758249434648985
230910,168.48382054635454
230911,1084.3116979045408
230912,826.3392250871935
230913,495.874075421978
230914,570.7976640105811
230915,344.3525204552648
230916,2261.639910632481
230917,1714.5989675858145
230918,991.8956571921448
230919,1147.808195581568
230920,418.0694226504908
230921,2530.7396811540416
230922,1972.6201685731596
230923,1139.2926187317764
230924,1336.4929057486133
230925,139.58767256825737
230926,911.6456172778104
230927,675.4687033001377
230928,401.60995441580474
230929,469.54892784471883
230930,276.241128762789
230931,1809.3945324826268
230932,1384.422126807389
230933,792.7295790452101
230934,945.2213657334756
230935,330.2140638071052
230936,2225.3217313559594
230937,1647.8966789303568
230938,950.7314033975184
230939,1130.122372733721
230940,549.773482857624
230941,662.2736605123013
230942,520.536379687862
230943,299.87897032119747
230944,342.29887379158055
230945,217.20984379485012
230946,1337.720951264429
230947,1009.1328956881458
230948,599.0448400009634
230949,692.8536264832316
230950,238.8137861946364
230951,1609.1472556462015
230952,1198.5107640543683
230953,710.5547161318499
230954,841.5093094854501
230955,110.99711107555218
230956,694.0824692771935
230957,552.1742176205468
230958,318.75639845465963
230959,379.4764674714581
230960,223.5707804816954
230961,1399.9773527285997
230962,1090.600324911176
230963,626.9050157464264
230964,727.921542471153
230965,271.33145377069354
230966,1697.9135545030922
230967,1298.9419720926444
230968,750.6906687027144
230969,878.4736717188925
230970,75.56850291391835
230971,496.76191816711696
230972,370.1226167396335
230973,220.73524404548252
230974,253.8044743058452
230975,156.64190912483477
230976,1013.9581096302995
230977,721.7812106867592
230978,428.8607923942234
230979,497.6688072944745
230980,177.88478664572276
230981,1147.9316801089913
230982,866.9153640500934
230983,528.3496638967015
230984,587.2878308150504
230985,548.3349232214138
230986,25.83290741245372
230987,15.9282110605001
230988,9.365836237479295
230989,10.502770081834232
230990,6.436640809786019
230991,40.415067942830866
230992,33.79149319964659
230993,19.695092294651428
230994,22.74988505241325
230995,7.940070276741132
230996,41.56083218037623
230997,39.85937843923509
230998,24.76619144585506
230999,26.570569722575076
231000,168.49176392322894
231001,1081.6431801442723
231002,824.0841434756928
231003,495.4465349033491
231004,570.3056547029629
231005,343.8392324888488
231006,2252.040702534333
231007,1708.0144340802271
231008,988.4358381335968
231009,1143.133407461707
231010,417.44657127689766
231011,2519.998822241614
231012,1964.2471214012216
231013,1135.3191839543854
231014,1331.0503123111341
231015,139.15571242327854
231016,906.8023005516546
231017,672.6587914716434
231018,399.83439800398975
231019,467.67754039264463
231020,274.96557268913784
231021,1797.7784030934279
231022,1375.5327701534088
231023,789.0101320776907
231024,939.3920255884191
231025,328.69018416971784
231026,2214.0107407425653
231027,1637.3167766890415
231028,944.9602904449848
231029,1122.603840056893
231030,548.6841075424958
231031,658.394658684556
231032,519.1949243649748
231033,298.3557707233125
231034,341.3358418001277
231035,215.31383585700354
231036,1324.5329558182975
231037,999.6846329070511
231038,593.9260016939887
231039,688.1325335095082
231040,236.73006332346478
231041,1594.6928397924435
231042,1186.0714241071564
231043,704.0015903903383
231044,837.4057769213646
231045,110.34545332218516
231046,688.8699397605686
231047,550.3923336196793
231048,316.40189795205276
231049,378.49890687150685
231050,221.70142159010808
231051,1386.8318244564352
231052,1080.9012688356827
231053,621.8428095294854
231054,723.3040838895183
231055,269.0137247917951
231056,1683.458203064346
231057,1285.6188072031605
231058,745.6040037699179
231059,872.673752124566
231060,75.19602999618502
231061,496.0224141176044
231062,369.57125540014994
231063,219.90911143350328
231064,252.9892845748108
231065,155.9019142472118
231066,1007.5131603169228
231067,717.2295910386605
231068,427.9289003985068
231069,497.4542725173999
231070,176.8636870879828
231071,1139.4641587477054
231072,863.1674795119054
231073,527.5167691181639
231074,585.1423871145588
231075,547.8455814702238
231076,25.645182262817283
231077,15.791246999391394
231078,9.31755941150111
231079,10.433402675839591
231080,6.379751279567286
231081,40.15510627248212
231082,33.46887477970653
231083,19.55591191124733
231084,22.61685339254933
231085,7.883924385642139
231086,41.29367856758206
231087,39.606145811729384
231088,24.574088273620557
231089,26.398189953288053
231090,167.58154893540117
231091,1075.134000268728
231092,820.7347922094283
231093,494.63756381415925
231094,569.6761161490949
231095,341.9417445681728
231096,2246.9611842461377
231097,1699.0487627355499
231098,981.0809031765035
231099,1137.3346405314376
231100,415.76169665777
231101,2516.9675736086538
231102,1956.9769188878365
231103,1127.94928011795
231104,1325.564517890779
231105,138.5452044909158
231106,903.117162727937
231107,668.8687784981634
231108,399.18122909910215
231109,467.1610907853629
231110,272.9705247037731
231111,1789.879620089688
231112,1366.3695089234761
231113,784.6782243587471
231114,936.4641073630811
231115,326.44238370495793
231116,2207.625074836645
231117,1627.847575115972
231118,937.9285293746157
231119,1116.9091223360806
231120,542.719131219266
231121,650.4279720874604
231122,513.5499541635005
231123,296.2050089750424
231124,338.2868922900132
231125,213.0483700454147
231126,1312.3507118075336
231127,987.8020696061616
231128,589.0409360314227
231129,682.473917703814
231130,233.79179609593874
231131,1576.4364153505687
231132,1170.6238487361115
231133,698.3900368759399
231134,830.5214463315556
231135,109.09122079472164
231136,679.195680942401
231137,543.3369646448974
231138,313.5021941414287
231139,374.37981000460303
231140,218.13959219555915
231141,1366.656579518182
231142,1064.1206731666414
231143,615.1767178552552
231144,715.7338489074517
231145,264.69519455957595
231146,1658.05908486436
231147,1266.944816782231
231148,736.7488736561394
231149,864.7301844865267
231150,74.58491264475661
231151,489.66273824522403
231152,364.8295918352377
231153,217.51135478045336
231154,250.2324743511822
231155,153.68739162073177
231156,991.8708350348775
231157,706.2690109443112
231158,423.369345557037
231159,492.15565638452404
231160,174.3533087960717
231161,1121.7853679504028
231162,852.1475221256403
231163,521.8985857987559
231164,578.8690885761853
231165,542.2985227865373
231166,25.581051641242933
231167,15.77003182807816
231168,9.32851121015962
231169,10.445538910688686
231170,6.3602982894910305
231171,39.93622086353742
231172,33.285550414023504
231173,19.582459446195628
231174,22.619262621073254
231175,7.8605064022487685
231176,41.06873760721255
231177,39.390180075355815
231178,24.57669716575017
231179,26.400984927692214
231180,166.57430036256926
231181,1067.1893356589514
231182,814.6682546586605
231183,492.9039280716444
231184,567.6800113649015
231185,339.8338284563664
231186,2232.909444828689
231187,1689.001417822625
231188,977.0097366924089
231189,1132.615732118467
231190,413.200040898204
231191,2504.040511920383
231192,1943.3743470040765
231193,1122.6013238718137
231194,1322.7890902753697
231195,137.71144356656413
231196,896.4424292616371
231197,664.0920751766479
231198,397.7814794979809
231199,465.5235619548306
231200,270.8143632835629
231201,1777.4379163431147
231202,1357.8950756041315
231203,780.956380657343
231204,932.023237328622
231205,324.4297355300643
231206,2192.28118540928
231207,1616.5315498786615
231208,933.4807222128812
231209,1112.2748868709598
231210,552.1629632999817
231211,659.4569625934673
231212,519.880973963072
231213,298.0941267187448
231214,342.1742902705065
231215,212.00129628280033
231216,1345.890964572315
231217,1006.009360319705
231218,603.3746774924529
231219,694.9724948008821
231220,234.89344865870785
231221,1618.370177500023
231222,1213.172049778458
231223,713.5891796207463
231224,845.9112933125398
231225,110.4020758811982
231226,691.0640318536011
231227,550.8402895444847
231228,315.53693171757715
231229,378.77326420586775
231230,218.30342147815233
231231,1404.525962561554
231232,1087.4568597411953
231233,626.8667379570596
231234,731.2646613188712
231235,266.72775775291956
231236,1705.8127604634994
231237,1302.4562547872722
231238,752.2696594473049
231239,877.3968375734149
231240,76.30520251525881
231241,496.11514419917086
231242,368.532095938842
231243,218.07237610125796
231244,251.20360801016437
231245,153.25073741013676
231246,1010.2400855419661
231247,720.6017161435568
231248,428.942301681953
231249,498.2050536728779
231250,173.71778301272215
231251,1159.3950338989348
231252,861.5930714240427
231253,532.0707827193971
231254,589.2170608720572
231255,553.4730208896297
231256,26.206568181243917
231257,16.2501208620847
231258,9.754501192106721
231259,10.981250376503427
231260,6.616332300547741
231261,40.49847818581209
231262,33.71200539088749
231263,20.19171513087464
231264,23.06434797415676
231265,8.233754306603029
231266,41.70787461539716
231267,39.88427711131201
231268,25.118224441598617
231269,26.858805972369396
231270,167.219036355664
231271,1089.676281657791
231272,830.9418351016079
231273,502.8200359401737
231274,580.0747739667399
231275,344.5889939408597
231276,2280.8849971298328
231277,1742.0887393729295
231278,1001.9909315138251
231279,1173.4469719309502
231280,421.5025714817172
231281,2549.643381908963
231282,2001.0553598055562
231283,1162.1925198983163
231284,1368.2846874293402
231285,138.72345136478725
231286,914.3824838625153
231287,677.0739773122184
231288,403.48855646109394
231289,472.94630211117084
231290,273.92059598494944
231291,1826.4340579422017
231292,1397.0263940182506
231293,797.2704731117028
231294,969.0872129914266
231295,326.80360129735357
231296,2237.912023112652
231297,1663.924533896287
231298,955.8713455031698
231299,1143.880957028381
231300,572.7572023540024
231301,681.8925348754325
231302,538.6147051577989
231303,309.7495783259434
231304,351.0406077809316
231305,217.20949122476358
231306,1387.37489774191
231307,1032.1183293631077
231308,629.1794105881476
231309,718.1145464329055
231310,242.5316243209139
231311,1674.581356163871
231312,1259.5792545347658
231313,738.7191109752187
231314,873.9064300886175
231315,112.14138147775398
231316,713.5540192995197
231317,569.6078447311585
231318,325.8995703945324
231319,390.57369451668296
231320,224.491266589245
231321,1447.7928890848957
231322,1126.7446894610966
231323,646.3682242063912
231324,751.0573040332777
231325,276.7894843205151
231326,1755.9979524907312
231327,1343.5179662228977
231328,778.1381042113973
231329,904.4705637020709
231330,78.95769951298986
231331,517.43953964199
231332,379.67348810786876
231333,223.9901781913461
231334,259.47408770874546
231335,156.77363389634715
231336,1037.7778656699404
231337,743.4990370597501
231338,441.7046510823455
231339,518.3919398186928
231340,177.33897065191212
231341,1204.7057270523096
231342,883.1476930306235
231343,550.3427733035297
231344,606.6330480723493
231345,573.5457939207529
231346,26.831874477535163
231347,16.747271449455976
231348,10.164194629815603
231349,11.256295026933762
231350,6.815670725911063
231351,41.48213481775294
231352,34.39728291534418
231353,20.74509590888463
231354,23.64885404029829
231355,8.613202347124274
231356,42.640772912346385
231357,40.862649162752085
231358,25.566913786511034
231359,27.354839888061164
231360,171.5661509950008
231361,1138.9755361628004
231362,860.4449985842392
231363,526.537295004962
231364,601.823101837566
231365,355.9180115965696
231366,2344.1579575028154
231367,1806.5987942851436
231368,1032.816148476805
231369,1226.5048071020942
231370,435.5291170388998
231371,2624.1516577314387
231372,2057.1714025730007
231373,1208.723355496108
231374,1426.774476941852
231375,142.2677237088447
231376,946.5878649634299
231377,701.4596211447665
231378,418.92618383916357
231379,490.3667403743642
231380,285.18369926807094
231381,1893.347134720849
231382,1448.2508796178583
231383,829.4802898488252
